Locality_Name,Post_Code,Lat,Lng
KALKEE,3401,-36.547269,142.209253
KANAGULK,3401,-37.12889,141.848527
KARNAK,3401,-36.865321,141.486565
LAHARUM,3401,-36.946669,142.323875
LONGERENONG,3401,-36.671731,142.330787
LOWER NORTON,3401,-36.785779,142.083514
MCKENZIE CREEK,3401,-36.783608,142.173995
MOCKINYA,3401,-36.961856,142.153851
MURRA WARRA,3401,-36.437495,142.225612
NURCOUNG,3401,-36.631605,141.683367
NURRABIEL,3401,-36.913902,142.038307
PIMPINIO,3401,-36.587573,142.120393
QUANTONG,3401,-36.737533,142.021508
RIVERSIDE,3401,-36.703736,142.238181
ROCKLANDS,3401,-37.207637,141.942484
ST HELENS PLAINS,3401,-36.767965,142.406357
TELANGATUK EAST,3401,-37.074713,141.976505
TOOLONDO,3401,-36.992793,141.93403
VECTIS,3401,-36.713783,142.062946
WAIL,3401,-36.509398,142.1026
WALLUP,3401,-36.331267,142.239762
WARTOOK,3401,-37.033414,142.340592
WONWONDAH,3401,-36.899739,142.135435
ZUMSTEINS,3401,-37.092355,142.431933
HORSHAM,3402,-37.164183,142.666302
BALMORAL,3407,-37.248109,141.841762
ENGLEFIELD,3407,-37.31601,141.81832
GATUM,3407,-37.397755,141.956241
PIGEON PONDS,3407,-37.295245,141.668245
VASEY,3407,-37.370978,141.872121
ARAPILES,3409,-36.779163,141.762526
CLEAR LAKE,3409,-37.04162,141.716529
DOUGLAS,3409,-37.842988,144.892631
DUCHEMBEGARRA,3409,-36.623534,141.947299
GRASS FLAT,3409,-36.664864,141.865311
JILPANGER,3409,-37.783465,145.175907
MIGA LAKE,3409,-36.93852,141.626234
MITRE,3409,-36.754508,141.767459
NATIMUK,3409,-36.741816,141.941948
NORADJUHA,3409,-36.834829,141.972845
TOOAN,3409,-36.783589,141.764633
WOMBELANO,3409,-37.079728,141.747046
GOROKE,3412,-36.747329,141.472623
MINIMAY,3413,-36.714185,141.180738
NEUARPURR,3413,-36.743083,141.071497
OZENKADNOOK,3413,-36.844934,141.330012
PERONNE,3413,-36.724135,141.377862
ANTWERP,3414,-36.298418,142.024557
DIMBOOLA,3414,-36.455551,142.027588
TARRANYURK,3414,-36.211453,142.034536
MIRAM,3415,-36.378089,141.357823
BROUGHTON,3418,-36.165178,141.334582
GERANG GERUNG,3418,-36.373589,141.885252
GLENLEE,3418,-36.244028,141.852554
KIATA,3418,-36.402759,141.79328
LAWLOIT,3418,-36.419148,141.463761
LITTLE DESERT,3418,-36.48148,141.600922
LORQUON,3418,-36.133321,141.749243
NETHERBY,3418,-36.104936,141.616536
NHILL,3418,-36.332858,141.650635
YANAC,3418,-36.147883,141.435374
KANIVA,3419,-36.377563,141.244901
LILLIMUR,3420,-36.361245,141.117251
SERVICETON,3420,-36.376549,140.986209
TELOPEA DOWNS,3420,-36.13056,141.143503
JEPARIT,3423,-36.14057,141.987191
ALBACUTYA,3424,-35.691918,141.974601
YAAPEET,3424,-35.766065,142.060249
DIGGERS REST,3427,-37.627752,144.719981
BULLA,3428,-37.637155,144.804139
SUNBURY,3429,-37.576859,144.731425
WILDWOOD,3429,-37.575434,144.795859
CLARKEFIELD,3430,-37.483711,144.745723
RIDDELLS CREEK,3431,-37.463999,144.665048
BOLINDA,3432,-37.433632,144.77977
CHEROKEE,3434,-37.389195,144.6379
KERRIE,3434,-37.390614,144.697088
ROMSEY,3434,-37.348923,144.742359
SPRINGFIELD,3434,-37.358834,144.821043
BENLOCH,3435,-37.189508,144.692899
GOLDIE,3435,-37.255579,144.801162
LANCEFIELD,3435,-37.276795,144.731718
NULLA VALE,3435,-37.172089,144.750918
BULLENGAROOK,3437,-37.523331,144.477431
GISBORNE,3437,-37.488037,144.59112
GISBORNE SOUTH,3437,-37.53865,144.597248
NEW GISBORNE,3438,-37.459119,144.599206
MACEDON,3440,-37.399584,144.588405
MOUNT MACEDON,3441,-37.396044,144.590721
ASHBOURNE,3442,-37.385948,144.446407
CADELLO,3442,-37.295815,144.543992
CARLSRUHE,3442,-37.286556,144.513823
COBAW,3442,-37.260826,144.655906
HANGING ROCK,3442,-37.327655,144.594968
HESKET,3442,-37.34745,144.620225
NEWHAM,3442,-37.313335,144.592383
ROCHFORD,3442,-37.311685,144.676513
WOODEND,3442,-37.35681,144.52727
WOODEND NORTH,3442,-37.323937,144.541667
BARFOLD,3444,-37.091978,144.50611
BAYNTON,3444,-37.147477,144.628537
BAYNTON EAST,3444,-37.122322,144.71193
EDGECOMBE,3444,-37.183037,144.493092
GLENHOPE,3444,-37.086279,144.609211
GREENHILL,3444,-37.174031,144.449466
KYNETON,3444,-37.248467,144.453354
KYNETON SOUTH,3444,-37.286853,144.445689
LANGLEY,3444,-37.149333,144.493373
LAURISTON,3444,-37.239435,144.368266
LYAL,3444,-36.929279,144.459509
METCALFE EAST,3444,-37.137839,144.447253
MIA MIA,3444,-37.000433,144.570796
MYRTLE CREEK,3444,-36.951244,144.428545
PASTORIA,3444,-37.216862,144.53667
PASTORIA EAST,3444,-37.178335,144.640182
PIPERS CREEK,3444,-37.252289,144.547277
REDESDALE,3444,-37.021382,144.532054
SIDONIA,3444,-37.137443,144.573806
SPRING HILL,3444,-37.314116,144.35067
TYLDEN,3444,-37.32541,144.406442
TYLDEN SOUTH,3444,-37.353578,144.373464
DRUMMOND NORTH,3446,-37.199978,144.29344
MALMSBURY,3446,-37.18842,144.382533
TARADALE,3447,-37.133438,144.356519
ELPHINSTONE,3448,-37.105,144.337783
METCALFE,3448,-37.102084,144.423136
SUTTON GRANGE,3448,-36.990506,144.358577
CASTLEMAINE,3450,-37.063869,144.217101
MOONLIGHT FLAT,3450,-37.060183,144.244448
BARKERS CREEK,3451,-37.0292,144.239946
CAMPBELLS CREEK,3451,-37.094107,144.203759
CHEWTON,3451,-37.081139,144.25651
CHEWTON BUSHLANDS,3451,-37.073952,144.286574
FARADAY,3451,-37.043052,144.290219
FRYERSTOWN,3451,-37.141197,144.24988
GLENLUCE,3451,-37.187501,144.23947
GOLDEN POINT,3451,-37.070795,144.274803
GOWER,3451,-37.03258,144.100645
GUILDFORD,3451,-37.151069,144.160962
IRISHTOWN,3451,-37.153711,144.23221
MCKENZIE HILL,3451,-37.069084,144.198261
MUCKLEFORD,3451,-37.057404,144.145959
TARILTA,3451,-37.166325,144.192235
VAUGHAN,3451,-37.157268,144.210421
YAPEEN,3451,-37.122722,144.16841
HARCOURT,3453,-36.998965,144.262588
HARCOURT NORTH,3453,-36.970325,144.28189
RAVENSWOOD,3453,-36.899628,144.217529
RAVENSWOOD SOUTH,3453,-36.934927,144.227601
BARRYS REEF,3458,-37.451989,144.293564
BLACKWOOD,3458,-37.472283,144.306407
FERN HILL,3458,-37.357651,144.392692
LERDERDERG,3458,-37.51709,144.37593
LITTLE HAMPTON,3458,-37.359474,144.292594
NEWBURY,3458,-37.409771,144.289521
NORTH BLACKWOOD,3458,-37.466577,144.303975
TRENTHAM,3458,-37.389363,144.326001
TRENTHAM EAST,3458,-37.396258,144.381486
BASALT,3460,-37.308233,144.094647
DAYLESFORD,3460,-37.343587,144.142321
BULLARTO,3461,-37.394334,144.221001
BULLARTO SOUTH,3461,-37.423908,144.210458
CLYDESDALE,3461,-37.178651,144.089983
COOMOORA,3461,-37.328489,144.189283
DENVER,3461,-37.277351,144.296321
DRUMMOND,3461,-37.240902,144.326211
DRY DIGGINGS,3461,-37.299821,144.162344
EGANSTOWN,3461,-37.340453,144.097095
ELEVATED PLAINS,3461,-37.291096,144.124212
FRANKLINFORD,3461,-37.248503,144.133262
GLENLYON,3461,-37.295179,144.244678
HEPBURN,3461,-37.272298,144.194341
HEPBURN SPRINGS,3461,-37.315344,144.138197
KORWEINGUBOORA,3461,-37.452037,144.134899
